pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
42686140,51,Male,Married,Mellemlange videregående uddannelser / Bachelorer,453277.0625,303672.3042750847,149604.7582249153,25
42686264,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137264.140625,292662.22918171337,-155398.08855671337,20
42688864,29,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,178499,303672.3042750847,-125173.3042750847,25
42689264,25,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,196850.796875,292662.22918171337,-95811.43230671337,19
42689376,31,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,317618.84375,292662.22918171337,24956.614568286634,21
42689764,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,223204.03125,292662.22918171337,-69458.19793171337,20
42693316,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,396415.40625,292662.22918171337,103753.17706828663,20
42695496,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,397802,292662.22918171337,105139.77081828663,25
42696200,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,373415.9375,292662.22918171337,80753.70831828663,20
42696960,56,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,349794.3125,297215.19019605126,52579.12230394874,16
42697180,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,371259.71875,292662.22918171337,78597.48956828663,20
42697208,62,Male,Unmarried,Lange videregående uddannelser,137610.625,277715.8863705276,-140105.26137052762,25
42697728,55,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,351829.5625,292662.22918171337,59167.33331828663,20
42700688,35,Male,Unmarried,Lange videregående uddannelser,137153.65625,277715.8863705276,-140562.23012052762,25
42701936,36,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,370274.1875,292662.22918171337,77611.95831828663,20
42702640,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,397932.84375,292662.22918171337,105270.61456828663,20
42703236,34,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,361095.09375,292662.22918171337,68432.86456828663,25
42703468,41,Male,Married,Lange videregående uddannelser,444849,277715.8863705276,167133.11362947238,25
42704416,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,336730.3125,292662.22918171337,44068.08331828663,20
42705032,62,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,314823.46875,292662.22918171337,22161.239568286634,20
42705892,36,Male,Married,Lange videregående uddannelser,136292.671875,277715.8863705276,-141423.21449552762,25
42707064,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,208470.15625,292662.22918171337,-84192.07293171337,20
42707412,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136659.828125,292662.22918171337,-156002.40105671337,20
42707884,30,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,363604.78125,292662.22918171337,70942.55206828663,20
42710032,24,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137645.71875,292662.22918171337,-155016.51043171337,20
42712148,23,Male,Married,Lange videregående uddannelser,212697.953125,277715.8863705276,-65017.933245527616,25
42712764,27,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,242825.5,297215.19019605126,-54389.69019605126,16
42714864,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,333652.3125,292662.22918171337,40990.08331828663,20
42715140,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,427853.6875,292662.22918171337,135191.45831828663,20
42717020,64,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,135950.15625,303672.3042750847,-167722.1480250847,26
42718648,63,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,269163.3125,297215.19019605126,-28051.877696051262,16
42719360,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,383816.21875,292662.22918171337,91153.98956828663,20
42719520,57,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,379171.59375,292662.22918171337,86509.36456828663,21
42721516,55,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,401438.21875,297215.19019605126,104223.02855394874,16
42723288,49,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,368800.28125,292662.22918171337,76138.05206828663,20
42723524,32,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,347147.90625,292662.22918171337,54485.67706828663,20
42724096,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,218825.75,292662.22918171337,-73836.47918171337,20
42724984,58,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,408802.21875,292662.22918171337,116139.98956828663,20
42726464,42,Male,Married,Lange videregående uddannelser,136158.234375,277715.8863705276,-141557.65199552762,25
42726568,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,208993.3125,292662.22918171337,-83668.91668171337,20
42727124,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137625.140625,292662.22918171337,-155037.08855671337,20
42728648,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,431147.625,292662.22918171337,138485.39581828663,20
42729500,62,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,332832.53125,292662.22918171337,40170.30206828663,20
42732372,45,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,418882.75,292662.22918171337,126220.52081828663,20
42737316,20,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,270969.34375,292662.22918171337,-21692.885431713366,22
42739616,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,178888.875,292662.22918171337,-113773.35418171337,20
42742924,43,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,363731.09375,297215.19019605126,66515.90355394874,16
42743972,21,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,214550.1875,292662.22918171337,-78112.04168171337,23
42745116,57,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136292,292662.22918171337,-156370.22918171337,25
42749072,37,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,299620.28125,292662.22918171337,6958.052068286634,20
42750112,48,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,460381.5625,297215.19019605126,163166.37230394874,16
42750896,36,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,313392.78125,297215.19019605126,16177.591053948738,16
42751168,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,392424.21875,292662.22918171337,99761.98956828663,20
42752428,60,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,372081.46875,292662.22918171337,79419.23956828663,20
42752888,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,155070.234375,292662.22918171337,-137591.99480671337,25
42754072,50,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,360285.96875,297215.19019605126,63070.77855394874,16
42758108,46,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,457781.03125,292662.22918171337,165118.80206828663,20
42761600,52,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,449634.4375,297215.19019605126,152419.24730394874,16
42762776,40,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,408048.0625,297215.19019605126,110832.87230394874,16
42765684,57,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,403293.625,292662.22918171337,110631.39581828663,20
42766672,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,241906.328125,292662.22918171337,-50755.90105671337,20
42768492,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,233930.140625,292662.22918171337,-58732.08855671337,20
42770008,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,384047.6875,292662.22918171337,91385.45831828663,19
42771780,21,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,241365.546875,297215.19019605126,-55849.64332105126,16
42772976,19,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,175391.34375,292662.22918171337,-117270.88543171337,21
42774744,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,163684.1875,292662.22918171337,-128978.04168171337,20
42776128,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136628.890625,292662.22918171337,-156033.33855671337,21
42776984,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,399362.03125,292662.22918171337,106699.80206828663,20
42777464,62,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,262364.5625,292662.22918171337,-30297.666681713366,20
42777892,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137428.15625,292662.22918171337,-155234.07293171337,20
42778920,48,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,346040.6875,292662.22918171337,53378.45831828663,20
42780000,29,Male,Unmarried,Lange videregående uddannelser,267601.8125,277715.8863705276,-10114.073870527616,25
42780296,37,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136763.453125,292662.22918171337,-155898.77605671337,20
42780480,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,387197.0625,292662.22918171337,94534.83331828663,24
42780784,32,Male,Unmarried,Lange videregående uddannelser,136061.40625,277715.8863705276,-141654.48012052762,25
42780952,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,422585.875,292662.22918171337,129923.64581828663,19
42781232,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,184876.609375,292662.22918171337,-107785.61980671337,21
42784096,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,355520.9375,292662.22918171337,62858.70831828663,20
42784784,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,383370.4375,292662.22918171337,90708.20831828663,24
42785240,42,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,375550.84375,292662.22918171337,82888.61456828663,26
42785448,52,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,382287,297215.19019605126,85071.80980394874,16
42789024,59,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,344813.125,297215.19019605126,47597.93480394874,16
42790208,43,Male,Married,Lange videregående uddannelser,433557.46875,277715.8863705276,155841.58237947238,25
42792416,24,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,192979.109375,292662.22918171337,-99683.11980671337,19
42792584,60,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,305040.46875,297215.19019605126,7825.278553948738,16
42792668,59,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,394999.15625,292662.22918171337,102336.92706828663,20
42793260,38,Male,Married,Lange videregående uddannelser,304682.59375,277715.8863705276,26966.707379472384,26
42793356,24,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,204052.546875,292662.22918171337,-88609.68230671337,20
42794224,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,214230.9375,292662.22918171337,-78431.29168171337,23
42795888,47,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,400019.6875,297215.19019605126,102804.49730394874,16
42796456,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,215257.671875,292662.22918171337,-77404.55730671337,20
42798060,48,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,375260.25,297215.19019605126,78045.05980394874,16
42798924,52,Male,Married,Mellemlange videregående uddannelser / Bachelorer,422627.03125,303672.3042750847,118954.7269749153,24
42800624,56,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,363378.8125,297215.19019605126,66163.62230394874,16
42800696,51,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,405662.6875,292662.22918171337,113000.45831828663,20
42803084,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137020.234375,292662.22918171337,-155641.99480671337,24
42804184,25,Male,Unmarried,Lange videregående uddannelser,199370.90625,277715.8863705276,-78344.98012052762,25
42805264,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,273963.6875,292662.22918171337,-18698.541681713366,25
42805860,27,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,189325.5625,292662.22918171337,-103336.66668171337,20
42810496,61,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,326656.59375,297215.19019605126,29441.403553948738,16
42811368,37,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,366163.3125,292662.22918171337,73501.08331828663,20
42812436,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,239548.484375,292662.22918171337,-53113.74480671337,20
42813168,38,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,359743.875,297215.19019605126,62528.68480394874,16
42816488,59,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,447416.25,297215.19019605126,150201.05980394874,16
42817656,60,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,320809.90625,292662.22918171337,28147.677068286634,20
42820780,59,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,381916.5625,297215.19019605126,84701.37230394874,16
42821420,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,251277.640625,292662.22918171337,-41384.58855671337,20
42821464,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,135949.984375,292662.22918171337,-156712.24480671337,20
42821532,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,161837.34375,292662.22918171337,-130824.88543171337,20
42821712,58,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137251.15625,292662.22918171337,-155411.07293171337,19
42822028,57,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,401865.625,297215.19019605126,104650.43480394874,16
42822392,58,Male,Married,Lange videregående uddannelser,340804.46875,277715.8863705276,63088.582379472384,25
42822480,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,406724.8125,292662.22918171337,114062.58331828663,20
42822548,23,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,155541.609375,292662.22918171337,-137120.61980671337,25
42823632,21,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,178372.046875,297215.19019605126,-118843.14332105126,16
42825296,35,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137636.984375,292662.22918171337,-155025.24480671337,20
42825524,62,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,354312.1875,292662.22918171337,61649.95831828663,26
42826340,29,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,166234.4375,297215.19019605126,-130980.75269605126,16
42826516,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,269244.6875,292662.22918171337,-23417.541681713366,20
42828200,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136932.15625,292662.22918171337,-155730.07293171337,20
42829160,33,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,383063.21875,292662.22918171337,90400.98956828663,24
42830472,61,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136145.203125,292662.22918171337,-156517.02605671337,20
42831788,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,168237.6875,292662.22918171337,-124424.54168171337,20
42831964,21,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,195970.890625,297215.19019605126,-101244.29957105126,16
42832104,49,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,408215.59375,297215.19019605126,111000.40355394874,16
42832144,23,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,137395.8125,297215.19019605126,-159819.37769605126,16
42832700,57,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136168.15625,292662.22918171337,-156494.07293171337,20
42833212,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136409.21875,292662.22918171337,-156253.01043171337,20
42833632,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,402751.3125,292662.22918171337,110089.08331828663,25
42834384,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,199672.703125,292662.22918171337,-92989.52605671337,20
42835280,33,Male,Married,Lange videregående uddannelser,137166.03125,277715.8863705276,-140549.85512052762,25
42835648,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,351184.625,292662.22918171337,58522.39581828663,20
42836684,28,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,173980.578125,297215.19019605126,-123234.61207105126,16
42837952,33,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,349822.5625,292662.22918171337,57160.33331828663,20
